Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
2713,Insidious: Chapter 2,2013,1h 46m,15,6.6, (199K),James Wan,"Patrick Wilson, Rose Byrne, Barbara Hershey",Horror,"The Lamberts believe that they have defeated the spirits that have haunted their family, but they soon discover that evil is not beaten so easily."
2714,The Thing,2011,1h 43m,15,6.2, (152K),Matthijs van Heijningen Jr.,"Mary Elizabeth Winstead, Joel Edgerton, Ulrich Thomsen",Horror,"A group of scientists researching an alien spaceship found in the Antarctic come face to face with the ship's, not quite dead, occupant."
2715,House on Haunted Hill,1999,1h 33m,18,5.6, (63K),William Malone,"Geoffrey Rush, Famke Janssen, Taye Diggs",Horror,"An amusement park mogul offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past."
2716,The Last Winter,2006,1h 41m,Not Rated,5.5, (10K),Larry Fessenden,"Ron Perlman, James Le Gros, Connie Britton",Horror,"Sent to evaluate the environmental impact of oil drilling in the Arctic, James Hoffman clashes with the drilling crew's chief, who wants to get the job done."
2717,La sindrome di Stendhal,1996,2h,Not Rated,6.0, (9.7K),Dario Argento,"Asia Argento, Thomas Kretschmann, Marco Leonardi",Horror,A detective falls under hallucinatory spells while trying to capture the sadistic man who raped her.
2718,Roadgames,1981,1h 41m,PG,6.6, (10K),Richard Franklin,"Stacy Keach, Jamie Lee Curtis, Marion Edward",Horror,"A laid-back American truck driver in south Australia suspects a man with a green van of killing young women along his route, and becomes embroiled in a game of cat-and-mouse to catch him."
2719,Alien³,1992,1h 54m,15,6.4, (347K),David Fincher,"Sigourney Weaver, Charles S. Dutton, Charles Dance",Horror,"Returning from LV-426, Ellen Ripley crash-lands on the maximum-security prison Fiorina 161, where she discovers that she has unwittingly brought along an unwelcome visitor."
2720,Lovely Molly,2011,1h 40m,18,5.3, (10K),Eduardo Sánchez,"Gretchen Lodge, Johnny Lewis, Alexandra Holden",Horror,"Newlywed Molly moves into her deceased father's house in the countryside, where painful memories soon begin to haunt her."
2721,Frankenweenie,2012,1h 27m,12,6.9, (124K),Tim Burton,"Catherine O'Hara, Martin Short, Martin Landau",Horror,"When a boy's beloved dog passes away suddenly, he attempts to bring the animal back to life through a powerful science experiment."
2722,"Count Yorga, Vampire",1970,1h 33m,PG-13,5.7, (3.3K),Bob Kelljan,"Robert Quarry, Roger Perry, Michael Murphy",Horror,"A couple invites a Count from Hungary, who recently immigrated to America, to conduct a seance for the woman's recently deceased mother, oblivious to the fact that he is actually a vampire."
2723,"Mumsy, Nanny, Sonny & Girly",1970,1h 42m,R,6.5, (1.7K),Freddie Francis,"Michael Bryant, Ursula Howells, Pat Heywood",Horror,"A wealthy, fatherless British clan kidnaps bums and hippies and forces them to participate in an elaborate role-playing game in which they are the perfect family; those who refuse or attempt escape are ritualistically murdered."
2724,회색 벨벳 위의 네 마리 파리,1971,1h 44m,PG,6.5, (11K),Dario Argento,"Michael Brandon, Mimsy Farmer, Jean-Pierre Marielle",Horror,"A musician is stalked by an unknown homicidal maniac, who blackmails him for the accidental killing of another stalker."
2725,"As Above, So Below",2014,1h 33m,15,6.3, (127K),John Erick Dowdle,"Perdita Weeks, Ben Feldman, Edwin Hodge",Horror,"When a team of explorers venture into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead."
2726,Sílení,2005,1h 58m,Not Rated,7.1, (4.1K),Jan Svankmajer,"Jan Tríska, Pavel Liska, Anna Geislerová",Horror,"A man takes up residence with a mysterious marquis and is soon persuaded to enter into an asylum for preventative therapy. Things are not what they seem, and the marquis may be even more sinister than what the young man may've predicted."
2727,House of Dracula,1945,1h 7m,Approved,5.7, (6.7K),Erle C. Kenton,"Onslow Stevens, John Carradine, Lon Chaney Jr.",Horror,The Wolf Man and Count Dracula beg Dr. Edelman to cure them of their killing instincts but Dracula schemes to seduce the doctor's nurse.
2728,El vampiro,1957,1h 35m,,6.9, (1.2K),Fernando Méndez,"Abel Salazar, Ariadne Welter, Carmen Montejo",Horror,A Mexican girl returns home for an aunt's funeral. She hears town rumors about vampires. She suspects her other aunt and neighbor are involved with vampires.
2729,블랙 데스,2010,1h 42m,R,6.4, (54K),Christopher Smith,"Sean Bean, Eddie Redmayne, John Lynch",Horror,"Set during the time of the first outbreak of bubonic plague in England, a young monk is given the task of learning the truth about reports of people being brought back to life in a small village."
2730,La corta notte delle bambole di vetro,1971,1h 37m,Not Rated,6.6, (4.1K),Aldo Lado,"Ingrid Thulin, Jean Sorel, Mario Adorf",Horror,"An American journalist temporarily stationed in Central Europe searches for his new girlfriend, who has suddenly disappeared."
2731,The Crow,1994,1h 42m,18,7.5, (227K),Alex Proyas,"Brandon Lee, Rochelle Davis, Ernie Hudson",Horror,"The night before his wedding, musician Eric Draven and his fiancée are brutally murdered by members of a violent gang. On the anniversary of their death, Eric rises from the grave and assumes the mantle of the Crow, a supernatural avenger."
2732,The Queen of Spades,1949,1h 35m,,7.1, (2.7K),Thorold Dickinson,"Anton Walbrook, Edith Evans, Yvonne Mitchell",Horror,An army officer becomes obsessed with learning the secret to a card game for which an elderly countess sold her soul years earlier.
2733,The Haunted House,1921,21m,Unrated,6.9, (4K),Edward F. Cline,"Buster Keaton, Buster Keaton, Virginia Fox, Joe Roberts",Horror,A bank clerk ends up in a seemingly haunted house that is actually a thieves' hideout.
2734,Il mulino delle donne di pietra,1960,1h 36m,Approved,6.5, (2.4K),Giorgio Ferroni,"Pierre Brice, Scilla Gabel, Wolfgang Preiss",Horror,"In 19th century Holland, a professor of fine arts and an unlicensed surgeon run a secret lab where the professor's ill daughter receives blood-transfusions from kidnapped female victims who posthumously become macabre art."
2735,피를 빠는 변태들,1976,1h 24m,Unrated,4.7, (6.6K),Joel M. Reed,"Seamus O'Brien, Viju Krem, Niles McMaster",Horror,"In the Theatre of the Macabre in New York, Sardu and his assistants present a show involving the torture and mutilation of young women. The audience assumes it is just an act, but the torture is real, as are the deaths."
2736,Los sin nombre,1999,1h 42m,18,5.8, (8K),Jaume Balagueró,"Emma Vilarasau, Karra Elejalde, Tristán Ulloa",Horror,"5 years after a mom's 6 y.o. girl is murdered, she gets a phone call from someone claiming to be the daughter. An ex cop and a reporter help. A secret group called The Nameless may be behind it all."
2737,Lady in White,1988,1h 53m,PG-13,6.6, (8.8K),Frank LaLoggia,"Lukas Haas, Len Cariou, Alex Rocco",Horror,"An author tells the story of how, as a young boy growing up in a 1960s small town, he was haunted after witnessing the murder of a little girl."
2738,Ghost Ship,2002,1h 31m,15,5.6, (115K),Steve Beck,"Gabriel Byrne, Julianna Margulies, Ron Eldard",Horror,"A salvage crew discovers a long-lost 1962 passenger ship floating lifeless in a remote region of the Bering Sea, and soon notices that its long-dead inhabitants may still be on board."
2739,Doctor X,1932,1h 16m,Unrated,6.4, (4.7K),Michael Curtiz,"Lionel Atwill, Fay Wray, Lee Tracy",Horror,A wisecracking New York reporter intrudes on a research scientist's quest to unmask The Moon Killer.
2740,The Burrowers,2008,1h 36m,R,5.7, (10K),J.T. Petty,"Clancy Brown, David Busse, Harley Coriz",Horror,In the Wild West a rescue party sets out to find a family of settlers that has vanished from their home under mysterious circumstances.
2741,Anaconda,1997,1h 29m,12,4.9, (119K),Luis Llosa,"Jennifer Lopez, Ice Cube, Jon Voight",Horror,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who forces them along on his quest to capture the world's largest - and deadliest - snake."
2742,Panna a netvor,1978,1h 31m,,7.5, (2.2K),Juraj Herz,"Zdena Studenková, Vlastimil Harapes, Václav Voska",Horror,"In this gothic rendition of the classic fairy tale, a merchant's youngest daughter is held prisoner by a mysterious winged beast."
2743,Dead & Breakfast,2004,1h 28m,R,5.7, (6.3K),Matthew Leutwyler,"Jeremy Sisto, Erik Palladino, Bianca Lawson",Horror,A night at a local bed and breakfast turns into a bloody supernatural fight to the death.
2744,Murders in the Rue Morgue,1932,1h 1m,Passed,6.3, (5.9K),Robert Florey,"Bela Lugosi, Sidney Fox, Leon Ames",Horror,"A mad scientist seeks to mingle human blood with that of an ape, and resorts to kidnapping women for his experiments."
2745,Frogs,1972,1h 31m,PG,4.4, (8.4K),George McCowan,"Ray Milland, Sam Elliott, Joan Van Ark",Horror,"A group of helpless victims celebrate a birthday on an island estate crawling with killer amphibians, birds, insects, and reptiles."
2746,Frankenstein and the Monster from Hell,1974,1h 35m,R,6.2, (4.7K),Terence Fisher,"Peter Cushing, Shane Briant, Madeline Smith",Horror,Baron Frankenstein works with a mental patient to reanimate the dead.
2747,The Car,1977,1h 36m,PG,6.2, (13K),Elliot Silverstein,"James Brolin, Kathleen Lloyd, John Marley",Horror,"A small desert town is terrorized by a powerful, seemingly possessed car, and the local sheriff may be the only one who can stop it."
2748,Squirm,1976,1h 32m,PG,4.9, (6.8K),Jeff Lieberman,"Don Scardino, Patricia Pearcy, R.A. Dow",Horror,"A storm causes some power lines to break and touch the ground, drawing millions of man-eating worms out of the earth, and into town where they quickly start munching on the locals."
2749,Innocent Blood,1992,1h 52m,18,6.2, (12K),John Landis,"Anne Parillaud, David Proval, Rocco Sisto",Horror,"Marie is a vampire with a thirst for bad guys. When she fails to properly dispose of one of her victims, a violent mob boss, she bites off more than she can chew and faces a new, immortal danger."
2750,Red State,2011,1h 28m,18,6.1, (70K),Kevin Smith,"Michael Angarano, Deborah Aquila, Nicholas Braun",Horror,"Set in Middle America, a group of teens receive an online invitation for sex, though they soon encounter fundamentalists with a much more sinister agenda."
2751,The Last Wave,1977,1h 46m,PG,6.9, (12K),Peter Weir,"Richard Chamberlain, Olivia Hamnett, David Gulpilil",Horror,A Sydney lawyer defends five Aboriginal Persons in a ritualized taboo murder and in the process learns disturbing things about himself and premonitions.
2752,Friday the 13th,2009,1h 37m,19,5.5, (124K),Marcus Nispel,"Jared Padalecki, Amanda Righetti, Derek Mears",Horror,A group of young adults visit a boarded up campsite named Crystal Lake where they soon encounter the mysterious Jason Voorhees and his deadly intentions.
2753,Wishmaster,1997,1h 30m,18,5.9, (28K),Robert Kurtzman,"Angus Scrimm, Ari Barak, Jake McKinnon",Horror,"A demonic djinn attempts to grant its owner three wishes, which will allow him to summon his brethren to Earth."
2754,The Pact,2012,1h 29m,15,5.7, (26K),Nicholas McCarthy,"Caity Lotz, Casper Van Dien, Mark Steger",Horror,"As a woman struggles to come to grips with her past in the wake of her mother's death and the disappearance of her sister, an unsettling presence emerges in her childhood home."
2755,The Premature Burial,1962,1h 21m,Unrated,6.5, (5.3K),Roger Corman,"Ray Milland, Hazel Court, Richard Ney",Horror,Based on Edgar Allan Poe's story about a cataleptic Englishman obsessed with the fear of being buried alive.
2756,Byzantium,2012,1h 58m,R,6.5, (48K),Neil Jordan,"Saoirse Ronan, Barry Cassin, Gemma Arterton",Horror,Two mysterious women seek refuge at a rundown British seaside resort.
2757,La setta,1991,2h 5m,R,6.0, (4K),Michele Soavi,"Kelly Curtis, Herbert Lom, Mariangela Giordano",Horror,"A lonely kindergarten teacher discovers a secret well in the basement of her house, and soon finds herself being followed by a murderous Satanic cult."
2758,The Bay,2012,1h 25m,R,5.7, (32K),Barry Levinson,"Nansi Aluka, Christopher Denham, Stephen Kunken",Horror,Chaos breaks out in a small Maryland town after an ecological disaster occurs.
2759,The Vault of Horror,1973,1h 27m,PG,6.5, (6.8K),Roy Ward Baker,"Dawn Addams, Tom Baker, Michael Craig",Horror,An anthology of five horror stories shared by five men trapped in the basement of an office building.
2760,Fatal Attraction,1987,1h 59m,18,6.9, (108K),Adrian Lyne,"Michael Douglas, Glenn Close, Anne Archer",Horror,A married man's one-night stand comes back to haunt him when that lover begins to stalk him and his family.
2761,The Black Room,1935,1h 8m,Approved,6.9, (2.7K),Roy William Neill,"Boris Karloff, Marian Marsh, Robert Allen",Horror,"Ignoring an ancient prophecy, evil brother Gregor seeks to maintain his feudal power on his his Tyrolean estate by murdering and impersonating his benevolent younger twin."
2762,우주 전쟁,2005,1h 57m,12,6.6, (499K),Steven Spielberg,"Tom Cruise, Dakota Fanning, Miranda Otto",Horror,An alien invasion threatens the future of humanity. The catastrophic nightmare is depicted through the eyes of one American family fighting for survival.
2763,Final Destination 5,2011,1h 32m,18,5.9, (147K),Steven Quale,"Nicholas D'Agosto, Emma Bell, Miles Fisher",Horror,Death returns to claim the lucky survivors of a deadly bridge collapse in this fifth frightening installment in the series.
2764,Taxidermia,2006,1h 34m,Not Rated,6.8, (19K),György Pálfi,"Csaba Czene, István Gyuricza, Gina Moreno",Horror,"Story about three generations of men: pervert that constantly seeks for new kinds of satisfaction, an obese speed eater and a passionate embalmer."
2765,Haze,2005,49m,15,6.4, (3.3K),Shin'ya Tsukamoto,"Shin'ya Tsukamoto, Takahiro Murase, Takahiro Kandaka",Horror,"A man wakes up to find himself locked in a cramped concrete maze of corridors, in which he can barely move. He doesn't remember why he is there or how he got there. He has a terrible stomach injury and is slowly bleeding to death."
2766,Dr. Phibes Rises Again,1972,1h 29m,PG,6.3, (7.7K),Robert Fuest,"Vincent Price, Robert Quarry, Valli Kemp",Horror,"The vengeful doctor rises again, seeking the Scrolls of Life in an attempt to resurrect his deceased wife."
2767,A Ghost Story for Christmas,1971–1978,50m,,7.2, (1.8K),Lawrence Gordon Clark,"Peter Vaughan, Clive Swift, Julian Herington",Horror,"An archaeologist goes treasure hunting along the English coast in search of a lost, fabled crown that supposedly helps protect Great Britain against invasion, but uncovers something much more sinister."
