Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
720,Mission: Impossible - Dead Reckoning Part One,2023,2h 43m,15,7.6, (314K),Christopher McQuarrie,"Tom Cruise, Hayley Atwell, Ving Rhames",Action,Ethan Hunt and his IMF team must track down a dangerous weapon before it falls into the wrong hands.
721,바이킹스: 발할라,2022–2024,24 eps,19,7.4, (69K),Jeb Stuart,"Sam Corlett, Leo Suter, Frida Gustavsson",Action,"Follow-up series to 'Vikings' set 100 years later and focusing on the adventures of Leif Erikson, Freydis, Harald Hardrada, and the Norman King William the Conqueror."
722,트로이,2004,2h 43m,15,7.3, (603K),Wolfgang Petersen,"Julian Glover, Brian Cox, Nathan Jones",Action,"An adaptation of Homer's great epic, the film follows the assault on Troy by the united Greek forces."
723,Geostorm,2017,1h 51m,12,5.4, (130K),Dean Devlin,"Gerard Butler, Jim Sturgess, Abbie Cornish",Action,"When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone."
724,"I, Robot",2004,1h 55m,12,7.1, (605K),Alex Proyas,"Will Smith, Bridget Moynahan, Alan Tudyk",Action,"In 2035, a technophobic cop investigates a crime that may have been perpetrated by a robot, which leads to a larger threat to humanity."
725,The Last Boy Scout,1991,1h 45m,R,7.0, (118K),Tony Scott,"Bruce Willis, Damon Wayans, Chelsea Field",Action,"A private detective's protected female witness is murdered, prompting him and the victim's boyfriend to investigate the crime that leads to a corrupt politician and a crooked football team owner."
726,Assassins,1995,2h 13m,18,6.3, (91K),Richard Donner,"Sylvester Stallone, Antonio Banderas, Julianne Moore",Action,Professional hit-man Robert Rath wants to fulfill a few more contracts before retiring but unscrupulous ambitious newcomer hit-man Miguel Bain keeps killing Rath's targets.
727,Highlander: The Raven,1998–1999,22 eps,,5.3, (1.5K),Elizabeth Gracen,"Paul Johansson, Patricia Gage",Action,A female Immortal and thief tries to redeem herself with the help of an ex-cop.
728,Stargate: Atlantis,2004–2009,99 eps,TV-PG,8.1, (75K),Brad Wright,"Robert C. Cooper, Joe Flanigan, Rachel Luttrell, David Hewlett",Action,"An international team of scientists and military personnel discover a Stargate network in the Pegasus Galaxy and come face-to-face with a new, powerful enemy: The Wraith."
729,Buck Rogers in the 25th Century,1979,1h 29m,PG,6.5, (7.5K),Daniel Haller,"Gil Gerard, Pamela Hensley, Erin Gray",Action,20th century astronaut Buck Rogers emerges out of 500 years of suspended animation into the 25th century where Earth is nearly devastated by nuclear warfare and now threatened by alien invaders.
730,Battlestar Galactica,2003,2 eps,15,8.5, (84K),Edward James Olmos,"Mary McDonnell, Katee Sackhoff",Action,"Following the destruction of the Twelve Colonies of Kobol by the Cylons, a rag-tag fugitive fleet of the last remnants of mankind flees the pursuing Cylons while simultaneously searching for their true home: Earth."
731,Terminator 3: Rise of the Machines,2003,1h 49m,15,6.3, (432K),Jonathan Mostow,"Arnold Schwarzenegger, Nick Stahl, Claire Danes",Action,"John Connor must face a female Terminator with power over all the machines. But a new Terminator unit, a T-850, is sent back through time to help guide him through the coming battle."
732,스타 트렉: 딥 스페이스 나인,1993–1999,173 eps,12,8.1, (75K),Rick Berman,"Michael Piller, Avery Brooks, Rene Auberjonois, Cirroc Lofton",Action,"In the vicinity of the liberated planet of Bajor, the Federation space station Deep Space Nine guards the opening of a stable wormhole to the far side of the galaxy."
733,Enterprise,2001–2005,98 eps,12,7.6, (63K),Rick Berman,"Brannon Braga, Scott Bakula, John Billingsley, Jolene",Action,"A century before Captain Kirk's five-year mission, Jonathan Archer captains the United Earth ship Enterprise during the early years of Starfleet, leading up to the Earth-Romulan War and the formation of the Federation."
734,영 인디아나 존스,1992–1993,28 eps,TV-G,7.3, (9.2K),George Lucas,"Sean Patrick Flanery, George Hall, Ronny Coutteure",Action,The adventures of the archaeological treasure hunter in his youth as related by an elderly Indiana Jones.
735,The Dead Zone,2002–2007,81 eps,TV-14,7.3, (11K),Michael Piller,"Shawn Piller, Anthony Michael Hall, Nicole de Boer, Chris Bruno",Action,"After six years in a coma, science teacher Johnny Smith awakens to find that he has psychic powers."
736,Virus,1999,1h 39m,15,5.1, (31K),John Bruno,"Jamie Lee Curtis, William Baldwin, Donald Sutherland",Action,"After outrunning a typhoon at sea, a strong-willed tugboat navigator and her crew discover a high-tech alien life form that's taken control of a Russian research vessel and aims to destroy on a massive scale."
737,Hardware,1990,1h 34m,18,6.0, (18K),Richard Stanley,"Carl McCoy, Iggy Pop, Dylan McDermott",Action,"The head of a cyborg reactivates, rebuilds itself, and goes on a violent rampage in a space marine's girlfriend's apartment."
738,저스티파이드,2010–2015,78 eps,15,8.6, (128K),Graham Yost,"Timothy Olyphant, Nick Searcy, Joelle Carter",Action,"Enforcing his own brand of justice, U.S. Marshal Raylan Givens, a strong-willed, quiet law-man haunted by his past, returns to his native town to see that justice is served to those in need."
739,The Ghost and the Darkness,1996,1h 50m,15,6.8, (69K),Stephen Hopkins,"Michael Douglas, Val Kilmer, Tom Wilkinson",Action,A bridge engineer and an experienced old hunter begin a hunt for two lions after they start attacking local construction workers.
740,반지의 제왕: 힘의 반지,2022–,17 eps,12,6.9, (432K),John D. Payne,"Patrick McKay, Morfydd Clark, Charlie Vickers, Charles Edwards",Action,"Epic drama set thousands of years before the events of J.R.R. Tolkien's 'The Hobbit' and 'The Lord of the Rings' follows an ensemble cast of characters, both familiar and new, as they confront the long-feared re-emergence of evil to Middle-earth."
741,고스트 버스터즈,1984,1h 45m,12,7.8, (478K),Ivan Reitman,"Bill Murray, Dan Aykroyd, Sigourney Weaver",Action,"Three parapsychologists forced out of their university funding set up shop as a unique ghost removal service in New York City, attracting frightened yet skeptical customers."
742,Tales from the Crypt: Demon Knight,1995,1h 32m,R,6.7, (28K),Ernest R. Dickerson,"Billy Zane, William Sadler, Jada Pinkett Smith",Action,High-level demons collect low-level demons as warriors in attempt to obtain a key containing the blood of Christ. The key is guarded by immortal warriors called Demon Knights.
743,The X Files,1993–2018,217 eps,15,8.6, (267K),Chris Carter,"Gillian Anderson, David Duchovny, Mitch Pileggi",Action,"Two F.B.I. Agents, Fox Mulder the believer and Dana Scully the skeptic, investigate the strange and unexplained, while hidden forces work to impede their efforts."
744,Martial Law,1998–2000,44 eps,,6.9, (3.4K),Carlton Cuse,"Sammo Kam-Bo Hung, Kelly Hu, Arsenio Hall",Action,A Shanghai cop who is a master of martial arts fights crime in the Los Angeles Police Department.
745,Blade Runner 2099,2026,6 eps,TV-MA,,,Dimitri Abold,"Tom Burke, Lewis Gribben",Action,"Takes place fifty years after the events of ""Blade Runner 2049""."
746,Rabbit Hole,2023,8 eps,TV-MA,7.4, (23K),Glenn Ficarra,"John Requa, Kiefer Sutherland, Meta Golding, Enid Graham",Action,"John Weir, a private espionage operative, battles over the preservation of democracy in a world constantly at odds."
747,Sisu,2022,1h 31m,18,6.9, (103K),Jalmari Helander,"Jorma Tommila, Aksel Hennie, Jack Doolan",Action,"When an ex-soldier who discovers gold in the Lapland wilderness tries to take the loot into the city, German soldiers led by a brutal SS officer battle him."
748,The Night Agent,2023–,30 eps,TV-MA,7.4, (146K),Luciane Buchanan,"Gabriel Basso, Fola Evans-Akingbola",Action,"Low-level FBI agent Peter Sutherland works in the basement of the White House manning a phone that never rings - until the night it does, propelling him into a conspiracy that leads all the way to the Oval Office."
749,Jack Ryan,2018–2023,30 eps,15,8.0, (188K),Carlton Cuse,"Graham Roland, John Krasinski, Wendell Pierce, Michael Kelly",Action,"Up-and-coming CIA analyst, Jack Ryan, is thrust into dangerous field assignments."
750,더 컨트랙터,2022,1h 43m,R,5.8, (34K),Tarik Saleh,"Chris Pine, Gillian Jacobs, Sander Thomas",Action,"A discharged U.S. Army Special Operations Forces sergeant, James Harper, risks everything for his family when he joins a private contracting organization."
751,Oz,1997–2003,56 eps,19,8.7, (114K),Tom Fontana,"Ernie Hudson, Terry Kinney, J.K. Simmons",Action,"Follows the daily activities of the Inmates at the Oswald Maximum Security Correctional Facility (aka ""Oz"" for short), an unusual prison where its criminal inhabitants face challenges head on behind bars and do all they can to stay alive."
752,Last Resort,2012–2013,13 eps,15,7.3, (22K),Karl Gajdusek,"Shawn Ryan, Andre Braugher, Scott Speedman, Daisy Betts",Action,"A U.S. sub picks up Navy SEALs and receives an order for a nuke launch. Due to the circumstances of the order, the Captain refuses to fire. After escaping an attack from another U.S. sub, the crew and SEALs take refuge on a small island."
753,CSI: Miami,2002–2012,232 eps,15,6.5, (64K),Anthony E. Zuiker,"Ann Donahue, Carol Mendelsohn, David Caruso, Emily Procter, Adam Rodriguez",Action,"CSI spin off which follows an elite group of Crime Scene Investigators (CSI's) from the Miami-Dade Police Department (MDPD), who use advanced forensic science and methods to solve complex crimes in cross-cultural Miami, Florida."
754,Fubar,2023–2025,16 eps,19,6.5, (45K),Nick Santora,"Arnold Schwarzenegger, Monica Barbaro, Milan Carter",Action,"When a father and daughter discover they both secretly work for the CIA, an already dicey undercover mission turns into a dysfunctional family affair."
755,Hypnotic,2023,1h 33m,15,5.5, (45K),Robert Rodriguez,"Ben Affleck, Alice Braga, JD Pardo",Action,A detective investigates a mystery involving his missing daughter and a secret government program.
756,재키의 링,2020,2h 9m,18,6.2, (17K),Halle Berry,"Heidi Moneymaker, Halle Berry, Jacob Crespo",Action,A disgraced MMA fighter finds redemption in the cage and the courage to face her demons when the son she had given up as an infant unexpectedly reenters her life.
757,캡틴 아메리카: 윈터 솔져,2014,2h 16m,15,7.7, (953K),Anthony Russo,"Joe Russo, Chris Evans, Samuel L. Jackson, Scarlett Johansson",Action,"As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier."
758,The Mandalorian,2019–,25 eps,15,8.6, (639K),Jon Favreau,"Pedro Pascal, Chris Bartlett, Katee Sackhoff",Action,"The travels of a lone bounty hunter in the outer reaches of the galaxy, far from the authority of the New Republic."
759,Dark Angel,2000–2002,42 eps,12,7.4, (36K),James Cameron,"Charles H. Eglee, Jessica Alba, Michael Weatherly, Richard Gunn",Action,"A group of genetically-enhanced children escape from a lab project. Years later we meet Max, one of the escapees who now works for a messenger service in the post-apocalyptic Pacific Northwest."
760,미디벌,2022,2h 5m,R,5.9, (14K),Petr Jákl,"Ben Foster, Sophie Lowe, Michael Caine",Action,"The story of fifteenth century Czech icon and warlord, Jan Zizka, who defeated armies of the Teutonic Order and the Holy Roman Empire."
761,어둠의 나날,2019–2022,24 eps,19,7.6, (108K),Steven Knight,"Jason Momoa, Sylvia Hoeks, Hera Hilmar",Action,"Far in a dystopian future, the human race has lost the sense of sight, and society has had to find new ways to interact, build, hunt, and to survive. All of that is challenged when a set of twins are born with sight."
762,Captain Power and the Soldiers of the Future,1987–1988,22 eps,Not Rated,7.4, (1.6K),Gary Goddard,"Tony Christopher, Tim Dunigan, Peter MacNeill, Sven-Ole Thorsen",Action,A group of guerrilla fighters battles the evil machine forces that dominate a future Earth.
763,The Theta Girl,2017,1h 38m,,5.2, (269),Christopher Bickel,"Victoria Elizabeth Donofrio, Shane Silman, Dove Dupree",Action,"Drug dealer Gayce helps promote her friends' girl band. After they're murdered, she investigates while evading the killer. Her search reveals theta's role and shatters her understanding of reality itself."
764,Revenge,2017,1h 48m,18,6.4, (62K),Coralie Fargeat,"Matilda Lutz, Kevin Janssens, Vincent Colombe",Action,"Never take your mistress on an annual guys' getaway, especially one devoted to hunting - a violent lesson for three wealthy married men."
765,Zhong hua ying xiong,1988,1h 32m,18,5.7, (2.2K),Jet Li,"Jet Li, Erkang Zhao, Jia Song",Action,"Jet, a young soldier at the end of the second World War must overcome some abusive Americans who are bullying him as well as the Chinese people."
766,Eternal Fist,1992,1h 35m,,4.7, (132),Teddy Page,"Cynthia Khan, Dale Cook, Don Nakaya Neilsen",Action,"In a post-apocalyptic world, a man helps a beautiful young girl get revenge against a roving gang of renegades that destroyed her village."
767,Angels with Dirty Faces,1938,1h 37m,Approved,7.9, (24K),Michael Curtiz,"James Cagney, Pat O'Brien, Humphrey Bogart",Action,A priest tries to stop a gangster from corrupting a group of street kids.
768,High Sierra,1941,1h 40m,Approved,7.5, (21K),Raoul Walsh,"Ida Lupino, Humphrey Bogart, Alan Curtis",Action,"After being released from prison, notorious thief Roy Earle is hired by his old boss to help a group of inexperienced criminals plan and carry out the robbery of a California resort."
769,Bullets or Ballots,1936,1h 22m,Approved,7.0, (3.7K),William Keighley,"Edward G. Robinson, Joan Blondell, Barton MacLane",Action,"When a crusader against rackets is murdered, a grand jury battles the rackets by promoting McLaren to be in charge of the cleanup. He fires NYPD Detective Blake, who punches him and joins the racket."
