Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
947,El orfanato,2007,1h 45m,15,7.4, (169K),J.A. Bayona,"Belén Rueda, Fernando Cayo, Roger Príncep",Horror,"A woman brings her family back to her childhood home, which used to be an orphanage for handicapped children. Before long, her son starts to communicate with an invisible new friend."
948,Dracula,1931,1h 15m,15,7.3, (63K),Tod Browning,"Karl Freund, Bela Lugosi, Helen Chandler, David Manners",Horror,"Transylvanian vampire Count Dracula bends a naive real estate agent to his will, then takes up residence at a London estate where he sleeps in his coffin by day and searches for potential victims by night."
949,캐빈 인 더 우즈,2011,1h 35m,18,7.0, (481K),Drew Goddard,"Kristen Connolly, Chris Hemsworth, Anna Hutchison",Horror,A group of kids go to a remote cabin in the woods where their fate is unknowingly controlled by technicians as part of a world-wide conspiracy where all horror movie clichés are revealed to be part of an elaborate sacrifice ritual.
950,비디오드롬,1983,1h 27m,18,7.2, (111K),David Cronenberg,"James Woods, Sonja Smits, Debbie Harry",Horror,"A Toronto cable TV station co-owner who specializes in adult entertainment searches for the producers of a dangerous and bizarre broadcast titled ""Videodrome."""
951,Das Cabinet des Dr. Caligari,1920,1h 16m,12,8.0, (75K),Robert Wiene,"Werner Krauss, Conrad Veidt, Friedrich Feher",Horror,"Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders."
952,Repulsion,1965,1h 45m,18,7.6, (60K),Roman Polanski,"Catherine Deneuve, Ian Hendry, John Fraser",Horror,"A withdrawn young manicurist who lives with her sister sinks into deep depression. When her sister leaves for a vacation, she begins to hallucinate, which quickly devolves into homicidal mania."
953,Peeping Tom,1960,1h 41m,15,7.6, (43K),Michael Powell,"Karlheinz Böhm, Moira Shearer, Anna Massey",Horror,"A young man murders women, using a movie camera to film their dying expressions of terror."
954,Les yeux sans visage,1960,1h 30m,18,7.6, (38K),Georges Franju,"Pierre Brasseur, Alida Valli, Juliette Mayniel",Horror,A surgeon causes a car accident which leaves his daughter disfigured and goes to extreme lengths to give her a new face.
955,디 아더스,2001,1h 41m,12,7.6, (418K),Alejandro Amenábar,"Nicole Kidman, Fionnula Flanagan, Christopher Eccleston",Horror,"In 1945, immediately following the end of Second World War, a woman who lives with her two photosensitive children on her darkened old family estate in the Channel Islands becomes convinced that the home is haunted."
956,13일의 금요일,1980,1h 35m,R,6.4, (171K),Sean S. Cunningham,"Betsy Palmer, Adrienne King, Jeannine Taylor",Horror,"A group of teenage camp counselors attempt to re-open an abandoned summer camp with a tragic past, but they are stalked by a mysterious, relentless killer."
957,Ringu,1998,1h 36m,12,7.2, (84K),Hideo Nakata,"Nanako Matsushima, Miki Nakatani, Yûko Takeuchi",Horror,"When her niece is found dead along with three friends after viewing a supposedly cursed videotape, reporter Reiko sets out to investigate. She finds the tape, watches it and receives a phone call informing her that she'll die in a week."
958,Re-Animator,1985,1h 24m,18,7.1, (77K),Stuart Gordon,"Jeffrey Combs, Bruce Abbott, Barbara Crampton",Horror,"After an odd new medical student arrives on campus, a dedicated local and his girlfriend become involved in bizarre experiments centering around the re-animation of dead tissue."
959,Braindead,1992,1h 44m,(Banned),7.5, (108K),Peter Jackson,"Timothy Balme, Diana Peñalver, Elizabeth Moody",Horror,"A young man's mother is bitten by a Sumatran rat-monkey. She gets sick and dies, at which time she comes back to life, killing and eating dogs, nurses, friends, and neighbors."
960,Freaks,1932,1h 4m,Not Rated,7.8, (54K),Tod Browning,"Wallace Ford, Leila Hyams, Olga Baclanova",Horror,"A circus' beautiful trapeze artist Cleopatra agrees to marry Hans the leader of side-show performers, but Hans' deformed friends discover that she is only marrying him for his inheritance. So they seek revenge."
961,Saw,2004,1h 43m,18,7.6, (499K),James Wan,"Leigh Whannell, Cary Elwes, Danny Glover",Horror,"Two men awaken to find themselves on the opposite sides of a dead body, each with specific instructions to kill the other, escape or face the consequences. These two are the latest contestants in Jigsaw's games."
962,The Innocents,1961,1h 40m,15,7.7, (35K),Jack Clayton,"Deborah Kerr, Peter Wyngarde, Megs Jenkins",Horror,A young governess for two children becomes convinced that the house and grounds are haunted.
963,Hellraiser,1987,1h 34m,18,6.9, (151K),Clive Barker,"Andrew Robinson, Clare Higgins, Ashley Laurence",Horror,"A woman discovers the newly resurrected, partially formed, body of her brother-in-law and lover. She starts killing for him to revitalize his body and escape the demonic beings that are pursuing him after he escaped their underworld."
964,The Wicker Man,1973,1h 28m,18,7.5, (103K),Robin Hardy,"Edward Woodward, Christopher Lee, Diane Cilento",Horror,"A puritan police sergeant arrives in a Scottish island village in search of a missing girl, who the pagan locals claim never existed."
965,The Ring,2002,1h 55m,15,7.1, (396K),Gore Verbinski,"Naomi Watts, Martin Henderson, David Dorfman",Horror,A journalist must investigate a mysterious videotape which seems to cause the death of anyone one week to the day after they view it.
966,Don't Look Now,1973,1h 50m,18,7.1, (67K),Nicolas Roeg,"Julie Christie, Donald Sutherland, Hilary Mason",Horror,"A married couple grieving the recent death of their young daughter are in Venice when they encounter two elderly sisters, one of whom is psychic and brings a warning from beyond."
967,Frankenstein,1931,1h 10m,12,7.7, (85K),James Whale,"Colin Clive, Mae Clarke, John Boles",Horror,Dr Henry Frankenstein is obsessed with assembling a living being from parts of several exhumed corpses.
968,Shaun of the Dead,2004,1h 39m,18,7.8, (629K),Edgar Wright,"Simon Pegg, Kate Ashfield, Nick Frost",Horror,"The uneventful, aimless lives of a London electronics salesman and his layabout roommate are disrupted by the zombie apocalypse."
969,Audition,1999,1h 55m,18,7.1, (97K),Takashi Miike,"Ryô Ishibashi, Eihi Shiina, Tetsu Sawaki",Horror,"A widower has his film producer friend organize a fake audition as a means of helping him find a new girlfriend, but the woman he selects is not who she appears to be."
970,[Rec],2007,1h 18m,18,7.4, (212K),Jaume Balagueró,"Paco Plaza, Manuela Velasco, Ferran Terraza, Jorge-Yamam Serrano",Horror,A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.
971,The Bride of Frankenstein,1935,1h 15m,12,7.8, (57K),James Whale,"Boris Karloff, Colin Clive, Valerie Hobson",Horror,"Mary Shelley reveals the main characters of her novel survived: Baron Henry Frankenstein, goaded by an even madder scientist, builds his monster a mate."
972,양들의 침묵,1991,1h 58m,15,8.6, (1.7M),Jonathan Demme,"Jodie Foster, Anthony Hopkins, Scott Glenn",Horror,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims."
973,The Fly,1986,1h 36m,18,7.6, (219K),David Cronenberg,"Jeff Goldblum, Geena Davis, John Getz",Horror,A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.
974,The Birds,1963,1h 59m,15,7.6, (216K),Alfred Hitchcock,"Rod Taylor, Jessica Tandy, Suzanne Pleshette",Horror,A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.
975,스크림,1996,1h 51m,(Banned),7.4, (429K),Wes Craven,"Drew Barrymore, Roger Jackson, Kevin Patrick Walls",Horror,"In the small town of Woodsboro, California, a masked killer known as Ghostface begins murdering high school students, and a group of friends must use their knowledge of horror movies to unmask the killer."
976,The Haunting,1963,1h 52m,G,7.4, (45K),Robert Wise,"Julie Harris, Claire Bloom, Richard Johnson",Horror,"Hill House has stood for about 90 years and appears haunted: its inhabitants have always met strange, tragic ends. Now Dr. John Markway has assembled a team of people who he thinks will prove whether or not the house is haunted."
977,The Omen,1976,1h 51m,15,7.5, (144K),Richard Donner,"Gregory Peck, Lee Remick, David Warner",Horror,Mysterious deaths surround an American ambassador. Could the child that he is raising actually be the Antichrist? The Devil's own son?
978,Evil Dead II,1987,1h 24m,18,7.7, (193K),Sam Raimi,"Bruce Campbell, Sarah Berry, Dan Hicks",Horror,"Ash Williams, the lone survivor of an earlier onslaught of flesh-possessing spirits, holes up in a cabin with a group of strangers while the demons continue their attack."
979,An American Werewolf in London,1981,1h 37m,18,7.5, (131K),John Landis,"Joe Belcher, David Naughton, Griffin Dunne",Horror,"American college students David Kessler and Jack Goodman on a walking tour of Britain are attacked by a werewolf that none of the locals will admit exists. Jack dies. David recovers in a hospital, where he has nightmares."
980,The Descent,2005,1h 39m,18,7.2, (266K),Neil Marshall,"Shauna Macdonald, Natalie Mendoza, Alex Reid",Horror,"A caving expedition goes horribly wrong, as the explorers become trapped and ultimately pursued by a strange breed of predators."
981,28 Days Later...,2002,1h 53m,18,7.5, (523K),Danny Boyle,"Alex Palmer, Bindu De Stoppani, Jukka Hiltunen",Horror,"Four weeks after a mysterious, incurable virus spreads throughout the United Kingdom, a handful of survivors try to find sanctuary."
982,The Evil Dead,1981,1h 25m,18,7.4, (247K),Sam Raimi,"Bruce Campbell, Ellen Sandweiss, Richard DeManincor",Horror,"Five friends travel to a cabin in the woods, where they unknowingly release flesh-possessing demons."
983,Poltergeist,1982,1h 54m,15,7.3, (191K),Tobe Hooper,"Craig T. Nelson, JoBeth Williams, Beatrice Straight",Horror,"A family's home becomes the center of paranormal activity that opens a doorway to the ""other side."" With help, they must cross over to get their daughter back."
984,"Nosferatu, eine Symphonie des Grauens",1922,1h 34m,12,7.8, (121K),F.W. Murnau,"Max Schreck, Alexander Granach, Gustav von Wangenheim",Horror,Vampire Count Orlok expresses interest in a new residence and real estate agent Hutter's wife.
985,Carrie,1976,1h 38m,18,7.4, (223K),Brian De Palma,"Sissy Spacek, Piper Laurie, Amy Irving",Horror,"Carrie White, a shy, friendless teenage girl who is sheltered by her domineering, religious mother, unleashes her telekinetic powers after being humiliated by her classmates at her senior prom."
986,The Blair Witch Project,1999,1h 21m,18,6.5, (308K),Daniel Myrick,"Eduardo Sánchez, Heather Donahue, Michael C. Williams, Joshua Leonard",Horror,"Three film students vanish after traveling into a Maryland forest to film a documentary on the local Blair Witch legend, leaving only their footage behind."
987,렛 미 인,2008,1h 54m,15,7.8, (237K),Tomas Alfredson,"Kåre Hedebrant, Lina Leandersson, Per Ragnar",Horror,"A bullied boy forms a unique friendship with his new neighbor, a peculiar girl with a dark secret."
988,Dawn of the Dead,1978,2h 7m,18,7.8, (135K),George A. Romero,"David Emge, Ken Foree, Scott H. Reiniger",Horror,"During an escalating zombie epidemic, two Philadelphia SWAT team members, a traffic reporter and his TV executive girlfriend seek refuge in a secluded shopping mall."
989,죠스,1975,2h 4m,15,8.1, (720K),Steven Spielberg,"Roy Scheider, Robert Shaw, Richard Dreyfuss",Horror,"When a massive killer shark unleashes chaos on a beach community off Long Island, it's up to the local police chief, a marine biologist, and an old seafarer to hunt the beast down."
990,서스페리아 1977,1977,1h 39m,18,7.3, (114K),Dario Argento,"Jessica Harper, Stefania Casini, Flavio Bucci",Horror,An American newcomer to a prestigious German ballet academy comes to realize that the school is a front for something sinister amid a series of grisly murders.
991,A Nightmare on Elm Street,1984,1h 31m,18,7.4, (284K),Wes Craven,"John Saxon, Ronee Blakley, Heather Langenkamp",Horror,"Teenager Nancy Thompson must uncover the dark truth concealed by her parents after she and her friends become targets of the spirit of a serial killer with a bladed glove in their dreams, in which if they die, it kills them in real life."
992,Night of the Living Dead,1968,1h 36m,18,7.8, (148K),George A. Romero,"Duane Jones, Judith O'Dea, Karl Hardman",Horror,A ragtag group of Pennsylvanians barricade themselves in an old farmhouse to remain safe from a horde of flesh-eating ghouls that are ravaging the Northeast of the United States.
993,Rosemary's Baby,1968,2h 17m,18,8.0, (253K),Roman Polanski,"Mia Farrow, John Cassavetes, Ruth Gordon",Horror,"A young couple trying for a baby moves into an aging, ornate apartment building on Central Park West, NYC, where they find themselves surrounded by peculiar elderly neighbors."
994,The Thing,1982,1h 49m,(Banned),8.2, (511K),John Carpenter,"Kurt Russell, Wilford Brimley, T.K. Carter",Horror,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.
995,에이리언,1979,1h 57m,18,8.5, (1M),Ridley Scott,"Tom Skerritt, Sigourney Weaver, Veronica Cartwright",Horror,"After investigating a mysterious transmission of unknown origin, the crew of a commercial spacecraft encounters a deadly lifeform."
996,할로윈,1978,1h 31m,19,7.7, (331K),John Carpenter,"Donald Pleasence, Jamie Lee Curtis, Nancy Kyes",Horror,"Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois, to kill again."
