Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
1140,Bad As I Wanna Be: The Dennis Rodman Story,1998,2h,TV-14,4.7, (462),Jean de Segonzac,"Dwayne Adway, John Terry, Dee Wallace",Sport,"Biography of Chicago Bulls' basketball star Dennis Rodman, who is well known for his off-court and on-court shenanigans takes great effort to paint the calm, decent side of the athlete despite the film title. Dennis is shown to be pushed by his momma to play pro ball and to go to college where he would get the opportunity. Shipped to Oklahoma where he faces racism, he is taken in by a white family and coached by Lonn Reisman. The movie finally tracks Rodman into his wild, multi-haired current lifestyle."
1141,The Golden Gloves Story,1950,1h 16m,Approved,6.0, (41),Felix E. Feist,"James Dunn, Dewey Martin, Gregg Sherwood",Sport,"Joe Riley is a boxing referee whose life-code is the same as the sporting rules of the prizefight ring. Two Golden Glove (a tournament for amateur prizefighters) contestants Nick Martel, a tough, pugnacious kid from Chicago who has had to fight for everything he has in life, and Bob Gilmore, from the other side of life's tracks, are also competing for the affections of Riley's daughter, Patty."
1142,Hajime no Ippo: Mashiba vs. Kimura,2003,1h 1m,,8.1, (1.7K),Hitoshi Nanba,"Keiji Fujiwara, Masahiko Tanaka, Wataru Takagi",Sport,An OVA featuring the fight between the champion Mashiba and the challenger Kimura. A nice addition to the Hajime no opposition franchise.
1143,Gwan gai,2007,1h 45m,18,5.4, (724),Soi Cheang,"Shawn Yue, Annie Liu, Francis Ng",Sport,"After serving time for the murder of his parents, a fighter with a taste for violence enters the world of kickboxing."
1144,The Man with the Perfect Swing,1995,1h 35m,,7.5, (50),Michael Hovis,"James Monroe Black, Suzanne Savoy, Marco Perella",Sport,"Indebted middle-aged former pro baseball player Anthony ""Babe"" Lombardo needs to find a way to get the IRS off his case. When he comes up with a unique golf swing, this gives him a few ideas how to cash it in, mostly bad ones."
1145,Sportszerelem,1936,1h 4m,,5.1, (22),Zoltán Farkas,"László Kardos, Géza Boross, Ibolya Kondor, Kálmán Latabár",Sport,A toothpick manufacturer is so sports-minded that only athletes can work for him. The fate of many jobs and the outcome of various romances all depend on whether or not the home-team wins the big soccer game.
1146,1 beon-ga-eui gi-jeok,2007,1h 53m,15,6.4, (478),JK Youn,"Lim Chang-jung, Ha Ji-Won, Joo Hyun",Sport,"1st Street is a curious neighborhood untouched by the aids of modern living like proper plumbing and Internet. Pilje cruises into 1st Street with the intention to drive out its inhabitants and make way for a huge redevelopment project. As soon as he gets there, his plans start to unravel. He meets Myeongnan, a female boxer with the dream of becoming an East Asian boxing champion, and a host of colorful characters who turn his life upside down. Myeongnan works hard to attain her dream, training constantly and doing most of her talking with her fists. Myeongnan and Pilje clash, and he often finds himself on the receiving end of her ferocious punches. Instead of shunning the outsider, Myeongnan and the rest of the villagers warm to him. He is even thought of as Superman by the children of 1st Street after he enables the village's water supply and performs roof repairs. Pilje is drawn to these colorful misfits and begins to rethink his plans to destroy the zany town that they love."
1147,Right Cross,1950,1h 30m,Passed,6.0, (554),John Sturges,"June Allyson, Dick Powell, Ricardo Montalban",Sport,"Two boxing promoters compete to sign up Mexican-American prizefighter Johnny Monterez who, despite his talent, is ashamed of his heritage and boxes on borrowed time due to a permanent hand injury."
1148,Chicks with Sticks,2004,1h 26m,PG-13,5.1, (411),Kari Skogland,"Jessalyn Gilsig, Peter Outerbridge, Juliette Marquis",Sport,"A single mom plays in the local ice hockey team. She plays pretty well - for a girl. Provoked, she bets that a woman's team can beat the local team of men. Can she build up a winning team in 4 weeks?"
1149,Pacquiao: The Movie,2006,1h 49m,,5.4, (82),Joel Lamangan,"Jericho Rosales, Bea Alonzo, Jay Manalo",Sport,"Jericho Rosales portrays Filipino boxer Manny Pacquiao as he struggles out of poverty to become a champion and national hero. Yet when the pressures of his sport, his personal life and the high expectations of his countrymen take their toll, he falls from grace. With the help of his wife (Bea Alonzo), will he be able to rise once more to be worthy of being called ""the People's Champion""?"
1150,City Dump: The Story of the 1951 CCNY Basketball Scandal,1998,57m,TV-PG,7.3, (70),George Roy,"Steven Stern, Liev Schreiber, Marty Glickman, Nat Holman",Sport,[HBO] HD. This documentary examines one of the darkest and saddest chapters in sports history: the CCNY basketball team game-fixing scandal.
1151,The Square Jungle,1955,1h 26m,Approved,6.5, (473),Jerry Hopper,"Tony Curtis, Pat Crowley, Ernest Borgnine",Sport,A grocery store clerk turns prizefighter to win prize money to bail his drunken father out of jail.
1152,Johnny Dark,1954,1h 25m,,6.0, (468),George Sherman,"Tony Curtis, Piper Laurie, Don Taylor",Sport,"Automobile engineer Johnny Dark designs a radical new car. After the owner refuses to sponsor the car in a Canada-to-Mexico sports car race, Johnny, with the aid of the owner's granddaughter, steals the car and competes against the favored driver, his ex-buddy."
1153,Apne,2007,2h 53m,Not Rated,6.1, (3.8K),Anil Sharma,"Dharmendra, Sunny Deol, Bobby Deol",Sport,"A disgraced ex-boxer attempts to make his two sons champion boxers in order to clear his name. One son agrees with this goal, but the other does not, causing family conflicts."
1154,The Square Ring,1953,1h 23m,,6.5, (334),Basil Dearden,"Jack Warner, Robert Beatty, Bill Owen",Sport,Boxing drama following the lives of five different fighters and their reasons for becoming boxers.
1155,The Bermondsey Kid,1933,1h 15m,,7.3, (12),Ralph Dawson,"Esmond Knight, Pat Peterson, Ellis Irving",Sport,A news-vendor is forced into fighting a sick friend for the championship.
1156,O Leão da Estrela,1947,2h 1m,,7.7, (1.3K),Arthur Duarte,"António Silva, Milú, Maria Eugénia",Sport,"Anastácio lives in Lisbon and is fanatic for Sporting, one of the city's football teams. When the team travels to face Porto, he follows it with the family, staying in house of his friend, Mr. Barata, pretending to be rich."
1157,Pantani: The Accidental Death of a Cyclist,2014,1h 36m,PG,7.0, (2.1K),James Erskine,"Greg LeMond, Bradley Wiggins, Evgeni Berzin",Sport,Documents Marco Pantani's battle with addiction after winning Tour de France and Giro d'Italia in 1998 until his death from cocaine poisoning six years later.
1158,Dhanyee Meye,1971,2h 17m,,8.0, (338),Arabinda Mukhopadhyay,"Uttam Kumar, Savitri Chatterjee, Partho Mukerjee",Sport,"The pride and honour of two clubs are at stake on a coveted shield final. As the characters associated with them search for glory with football, what ensues can only be described as a laugh riot."
1159,Den ofrivillige golfaren,1991,1h 47m,,5.7, (5.3K),Lasse Åberg,"Lasse Åberg, Mats Bergman, Jon Skolmen",Sport,"I bet anyone can get better at golf than you are in one week, a golfer says to her golfing businessman for a boyfriend in a quarrel. Unfortunately Stig-Helmer is standing nearby when the boyfriend accepts the bet, and he is chosen to be the competitor. Stig-Helmer has never played the game before, but his Norwegian friend Ole promises to help him."
1160,The Great Game,1953,1h 20m,,6.0, (160),Maurice Elvey,"James Hayter, Diana Dors, Thora Hird",Sport,"The wealthy chairman of First Division Football Club, Burnville United, makes an unethical approach to a star player of another club, and the ensuing scandal costs him his job."
1161,Geulreobeu,2011,2h 24m,All,6.8, (407),Kang Woo-suk,"Jeong Jae-yeong, Yoo Seon, Kang Shin-il",Sport,"Kim Sang-nam (Jeong Jae-yeong), a hot-tempered former professional baseball player, is sent to the countryside to coach a team of hearing-impaired players in order to avoid media coverage of his recent involvement in an assault case. At first, Kim has a difficult time imagining how he can teach baseball to a group of boys who can't hear, but as he spends time with them he starts to believe that they can play the game. Motivated, Kim decides to help them prepare for the nationals. But things don't go the way Kim plans and their difficulties communicating with one another exacerbates the situation."
1162,"Lady, Let's Dance",1944,1h 28m,Approved,5.5, (81),Frank Woodruff,"Belita, James Ellison, Walter Catlett",Sport,"Belita is a refugee during WWII, working in a hotel. She stumbles into the room of a dancer seeking a new partner. She just happens to be a pro, and she skates too."
1163,Tonya & Nancy: The Inside Story,1994,1h 35m,,5.3, (212),Larry Shaw,"Alexandra Powers, James Wilder, Heather Langenkamp",Sport,"Based on the true story of Tonya Harding and Nancy Kerrigan, rivals for the USA Olympic Figure Skating team. When Kerrigan is savagely attacked, people begin to wonder if the intense rivalry between them was motivation for someone."
1164,On Thin Ice: The Tai Babilonia Story,1990,1h 35m,,5.8, (66),Zale Dalen,"Rachael Crawford, Charlie Stratton, Denise Nicholas",Sport,"The true story of Olympic champion figure skater Tai Babilonia, her rise to fame and her fall from grace."
1165,Geordie,1955,1h 33m,,6.8, (982),Frank Launder,"Bill Travers, Alastair Sim, Paul Young",Sport,"Geordie is a very small boy who feels that the girl he loves is ignoring him because of his size. He decides to take a correspondence course in body-building. At 21, Geordie becomes one of the tallest and strongest men in Scotland."
1166,A Promise Kept: The Oksana Baiul Story,1994,1h 29m,G,6.1, (227),Charles Jarrott,"Miguel Ferrer, Sonja Lanzener, Susanna Thompson",Sport,Based on the life of the Olympic figure skater.
1167,Ice Angel,2000,1h 39m,TV-G,5.5, (616),George Erschbamer,"Nicholle Tom, Tara Lipinski, Nancy Kerrigan",Sport,A popular hockey player and an ice skater die on the same day. The soul of the skater goes to heaven but the hockey player is reborn in the body of the ice skater.
1168,The Cutting Edge: Fire & Ice,2010,1h 27m,Not Rated,5.9, (1.7K),Stephen Herek,"Francia Raisa, Brendan Fehr, Russell Yuen",Sport,"A figure skater turns to teaching after her partner suffers a debilitating injury, and later summons the courage to get back out on the ice by teaming with a rebellious speed-skater with a bad reputation."
1169,Second Serve,1986,1h 34m,,7.3, (370),Anthony Page,"Vanessa Redgrave, Martin Balsam, William Russ",Sport,"Fact-based story about tennis pro Renee Richards, whose player status was challenged in 1976 when it was revealed that she was a transgender woman. Flashback to 1964 and meet Richard Radley, a successful New York doctor with a great lifestyle, a flashy girl friend, and a secret life. Seems like the good doctor likes to dress up in women's clothes and visit Manhattan. Her psychiatrist mother refuses to deal with her and sends her to a colleague who diagnoses with a psychotic gender confusion, which he says can be unlearned. After a failed marriage and fatherhood, she gives in to transition and becomes Renee for good with a new life in California."
1170,Past the Bleachers,1995,1h 37m,,7.1, (209),Michael Switzer,"Richard Dean Anderson, Barnard Hughes, Glynnis O'Connor",Sport,"Bill and his wife have recently had to live through a tragedy. When Bill decides to coach a little league baseball team, he meets a young mute boy named Lucky, who may be just what the team needs in order to win. A very mysterious child, Lucky helps heal the wounds from Bill's past."
