Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Description,Genre
2827.0,Waxwork,1988,1h 35m,18,6.1, (15K),Anthony Hickox,"Zach Galligan, Jennifer Bassey, Joe Baker",A wax museum owner uses his horror exhibits to unleash evil on the world.,Horror
2828.0,Otesánek,2000,2h 12m,TV-14,7.3, (7.3K),Jan Svankmajer,"Veronika Zilková, Jan Hartl, Jaroslava Kretschmerová","A childless couple passes off an anthropomorphous tree stump as their baby, but things get out of hand when the monstrosity comes to life and demands to be fed.",Horror
2829.0,From Hell,2001,2h 2m,18,6.7, (170K),Albert Hughes,"Allen Hughes, Johnny Depp, Heather Graham, Ian Holm","In 1888 London, a Scotland Yard investigator searches for Jack The Ripper.",Horror
2830.0,Bride of Chucky,1998,1h 29m,15,5.6, (69K),Ronny Yu,"Jennifer Tilly, Brad Dourif, Katherine Heigl","Chucky, the doll possessed by a serial killer, discovers the perfect mate to kill and revive into the body of another doll.",Horror
2831.0,Matango,1963,1h 29m,12,6.4, (3.9K),Ishirô Honda,"Akira Kubo, Kumi Mizuno, Hiroshi Koizumi",Shipwrecked survivors slowly transform into mushrooms.,Horror
2832.0,Grace,2009,1h 25m,R,5.2, (8.4K),Paul Solet,"Jordan Ladd, Samantha Ferris, Gabrielle Rose","After losing her unborn child, Madeline Matheson insists on carrying the baby to term. Following the delivery, the child miraculously returns to life with an appetite for human blood. Madeline is faced with a mother's ultimate decision.",Horror
2833.0,Demon Seed,1977,1h 34m,R,6.3, (11K),Donald Cammell,"Julie Christie, Fritz Weaver, Gerrit Graham","A scientist creates Proteus--an organic super computer with artificial intelligence which becomes obsessed with human beings, and in particular the creator's wife.",Horror
2834.0,La horde,2009,1h 30m,18,5.9, (17K),Yannick Dahan,"Benjamin Rocher, Claude Perron, Jean-Pierre Martins, Eriq Ebouaney","An end of the world battle between gangsters, cops and zombies.",Horror
2835.0,Something Wicked This Way Comes,1983,1h 35m,PG,6.7, (12K),Jack Clayton,"Mary Grace Canfield, Richard Davalos, Jake Dengel","In a small American town, a diabolical circus and its demonic proprietor prey on the townsfolk. Dark's Pandemonium Carnival arrives in Green Town.",Horror
2836.0,Scream 4,2011,1h 51m,18,6.2, (184K),Wes Craven,"Lucy Hale, Roger Jackson, Shenae Grimes-Beech","Ten years after the original Woodsboro murders, one of the survivors returns home to promote their new book about surviving trauma, only for a new Ghostface killer to emerge, targeting a new group of teens.",Horror
2837.0,"너의 죄악은 밀실, 오직 나만이 열쇠를 가지고 있다",1972,1h 37m,15,6.6, (5.2K),Sergio Martino,"Edwige Fenech, Anita Strindberg, Luigi Pistilli","A string of murders are committed near the estate of a degenerate author, whose abusive relationship with his wife is further complicated by the arrival of his manipulative niece.",Horror
2838.0,Maximum Overdrive,1986,1h 38m,18,5.4, (39K),Stephen King,"Emilio Estevez, Pat Hingle, Laura Harrington",A group of people try to survive when machines start to come alive and become homicidal.,Horror
2839.0,Tales of Terror,1962,1h 29m,Approved,6.8, (9.1K),Roger Corman,"Vincent Price, Maggie Pierce, Leona Gage",Three tales of terror involve a grieving widower and the daughter he abandoned; a drunkard and his wife's black cat; and a hypnotist who prolongs the moment of a man's death.,Horror
2840.0,My Little Eye,2002,1h 35m,18,5.4, (13K),Marc Evans,"Sean Cw Johnson, Kris Lemche, Stephen O'Reilly","Five people are offered one million dollars to spend six months together in an isolated mansion, with cameras watching their every move.",Horror
2841.0,Eight Legged Freaks,2002,1h 39m,12,5.5, (62K),Ellory Elkayem,"David Arquette, Kari Wuhrer, Scott Terra",Venomous spiders get exposed to a noxious chemical that causes them to grow to monumental proportions.,Horror
2842.0,Species,1995,1h 48m,18,5.9, (90K),Roger Donaldson,"Ben Kingsley, Michael Madsen, Alfred Molina",A group of scientists try to track down and trap a killer alien seductress before she successfully mates with a human.,Horror
2843.0,Rinne,2005,1h 36m,15,6.1, (7K),Takashi Shimizu,"Yûka, Karina, Kippei Shîna",A Japanese actress begins having strange visions and experiences after landing a role in a horror film about a real-life murder spree that took place over forty years ago.,Horror
2844.0,Kingdom of the Spiders,1977,1h 37m,PG,5.7, (6.9K),John 'Bud' Cardos,"William Shatner, Tiffany Bolling, Woody Strode","In rural Arizona, countless killer tarantulas are migrating through a farm town, killing every living thing in their path. The town's veterinarian will do everything in his power to survive the onslaught.",Horror
2845.0,The Ghost Breakers,1940,1h 25m,Approved,7.0, (4.5K),George Marshall,"Bob Hope, Paulette Goddard, Richard Carlson","A radio broadcaster, his quaking manservant and an heiress investigate the mystery of a haunted castle in Cuba.",Horror
2846.0,The Flesh and the Fiends,1960,1h 34m,15,6.9, (2.6K),John Gilling,"Peter Cushing, June Laverick, Donald Pleasence","In 1828 Scotland, Edinburgh surgeon Dr. Knox does medical research on cadavers he buys from murderers Burke and Hare, without questioning the unethical procurement methods.",Horror
2847.0,인간 지네 2,2011,1h 31m,Not Rated,3.8, (47K),Tom Six,"Laurence R. Harvey, Ashlynn Yennie, Maddi Black","Inspired by the fictional Dr. Heiter, disturbed loner Martin dreams of creating a 12-person centipede and sets out to realize his sick fantasy.",Horror
2848.0,Undead,2003,1h 44m,18,5.3, (15K),Michael Spierig,"Peter Spierig, Felicity Mason, Mungo McKay, Rob Jenkins","A quaint Australian fishing village is overcome by meteorites that turn its residents into the ravenous undead, leaving a small group of those unharmed to find a way out.",Horror
2849.0,Troll 2,1990,1h 35m,PG-13,3.0, (36K),Claudio Fragasso,"Michael Paul Stephenson, George Hardy, Margo Prey","A vacationing family discovers that the entire town they're visiting is inhabited by goblins, disguised as humans, who plan to eat them.",Horror
2850.0,Frankenstein Created Woman,1967,1h 26m,Approved,6.5, (5.9K),Terence Fisher,"Peter Cushing, Susan Denberg, Thorley Walters","After being reanimated, Baron Frankenstein transfers the soul of an executed young man into the body of his lover, prompting her to kill the men who wronged them.",Horror
2851.0,C.H.U.D.,1984,1h 28m,R,5.6, (15K),Douglas Cheek,"John Heard, Daniel Stern, Christopher Curry",A bizarre series of sudden disappearances on the streets of New York City seems to point toward something unsavory living in the sewers.,Horror
2852.0,My Bloody Valentine,2009,1h 41m,18,5.4, (64K),Patrick Lussier,"Jensen Ackles, Jaime King, Kerr Smith","Tom returns to his hometown on the tenth anniversary of the Valentine's night massacre that claimed the lives of 22 people. Instead of a homecoming, Tom finds himself suspected of committing the murders, and it seems like his old flame is the only one that believes he's innocent.",Horror
2853.0,Rammbock,2010,1h 3m,R,6.3, (6.1K),Marvin Kren,"Michael Fuith, Theo Trebs, Anka Graczyk","Just when Michael arrives in Berlin to visit his ex-girlfriend Gabi, a terrible virus starts spreading across the city at a rapid pace, turning people into mindless homicidal maniacs. Much to Michael's concern, Gabi's not home; instead, he meets Harper, a teenage plumber's apprentice at work in her apartment block. Together, they manage to barricade themselves when raging hordes of infected people swarm the building. Surrounded by these thirsty zombies, Michael and Harper have their hands full to survive - and it will take all of their ingenuity to make their way out to try and find Gabi.",Horror
2854.0,Creepshow 2,1987,1h 32m,R,6.0, (30K),Michael Gornick,"Domenick John, Tom Savini, George Kennedy","Three macabre tales from the latest issue of a boy's favorite comic book, dealing with a vengeful wooden Native American, a monstrous blob in a lake, and an undying hitchhiker.",Horror
2855.0,Mr. Sardonicus,1961,1h 29m,Approved,6.6, (3.9K),William Castle,"Oscar Homolka, Ronald Lewis, Audrey Dalton","A mysterious and cruel Baron, whose face has become frozen in a horrifying grin, demands that a prominent London physician apply experimental treatments on him to restore his face.",Horror
2856.0,Outer Space,1999,10m,Not Rated,7.1, (3.1K),Peter Tscherkassky,Barbara Hershey,Footage from The Entity (1982) is edited into an abstract nightmare.,Horror
2857.0,I vampiri,1957,1h 22m,15,6.5, (2.2K),Riccardo Freda,"Mario Bava, Gianna Maria Canale, Carlo D'Angelo, Dario Michaelis","Paris. Young girls are found dead, drained of their blood. A journalist investigates these murders while the beautiful Gisele, from a noble family, tries to seduce him.",Horror
2858.0,Bijitâ Q,2001,1h 24m,Limited,6.5, (18K),Takashi Miike,"Ken'ichi Endô, Shungiku Uchida, Kazushi Watanabe",A troubled and perverted family find their lives intruded by a mysterious stranger who seems to help find a balance in their disturbing natures.,Horror
2859.0,The Poughkeepsie Tapes,2007,1h 21m,R,5.9, (30K),John Erick Dowdle,"Stacy Chbosky, Ben Messmer, Samantha Robson","In an abandoned house in Poughkeepsie, New York murder investigators uncover hundreds of tapes showing decades of a serial killer's work.",Horror
2860.0,Lake Placid,1999,1h 22m,18,5.8, (69K),Steve Miner,"Bill Pullman, Bridget Fonda, Oliver Platt","Four people attempt to stop a gigantic crocodile, who is terrorizing residents in Black Lake, Maine.",Horror
2861.0,Taste the Blood of Dracula,1970,1h 31m,R,6.3, (7.4K),Peter Sasdy,"Christopher Lee, Geoffrey Keen, Gwen Watford","After killing his disciple, three English gentlemen unwittingly resurrect Count Dracula, who seeks to avenge his servant by making the trio die at the hands of their own children.",Horror
2862.0,Sheitan,2006,1h 35m,Not Rated,5.6, (9.8K),Kim Chapiron,"Vincent Cassel, Olivier Barthélémy, Roxane Mesquida",A group of youngsters go out to a disco on Christmas Eve and accidentally run into a shepherd who has prepared himself for a night of pure insanity.,Horror
2863.0,Idle Hands,1999,1h 32m,18,6.3, (50K),Rodman Flender,"Devon Sawa, Seth Green, Elden Henson",A teenage slacker's right hand becomes possessed with murderous intent.,Horror
2864.0,Gau ji,2004,1h 31m,Not Rated,6.7, (11K),Fruit Chan,"Bai Ling, Miriam Yeung, Sum-Yeung Wong",Aunt Mei's famous homemade dumplings provide amazing age-defying qualities popular with middle-aged women. But her latest customer - a fading actress - is determined to find out what the secret ingredient is.,Horror
2865.0,Thir13en Ghosts,2001,1h 31m,15,5.6, (99K),Steve Beck,"Tony Shalhoub, Embeth Davidtz, Matthew Lillard","When Cyrus Kriticos, a very rich collector of unique things, dies, he leaves his house, fortune, and his prized collection of ghosts.",Horror
2866.0,Quatermass 2,1957,1h 25m,Approved,6.7, (5.2K),Val Guest,"Brian Donlevy, John Longden, Sidney James","Professor Quatermass, trying to gather support for his Lunar colonisation project, is intrigued by mysterious traces that have been showing up.",Horror
2867.0,"Silent Night, Bloody Night",1972,1h 25m,R,5.2, (5.4K),Theodore Gershuny,"Patrick O'Neal, James Patterson, Mary Woronov","A man inherits a mansion which once was a mental home. He visits the place and begins to investigate some crimes that happened in old times, scaring the people living in the region.",Horror
2868.0,Dracula Has Risen from the Grave,1968,1h 32m,G,6.5, (8.8K),Freddie Francis,"Christopher Lee, Rupert Davies, Veronica Carlson","After a Monsignor accidentally brings Count Dracula back from the dead while exorcising his castle, the vampire preys on the holy man's beautiful niece and her friends.",Horror
2869.0,Katakuri-ke no kôfuku,2001,1h 53m,R,6.9, (10K),Takashi Miike,"Kenji Sawada, Keiko Matsuzaka, Shinji Takeda","A family moves to the country to run a rustic mountain inn when, to their horror, the customers begin befalling sudden and unlikely fates.",Horror
2870.0,From Beyond the Grave,1974,1h 38m,PG,6.6, (5.9K),Kevin Connor,"Ian Bannen, Ian Carmichael, Peter Cushing","An anthology of four short horror stories revolving around a mysterious antique shop owner and his antique pieces, each of which hides a deadly secret.",Horror
2871.0,Danza macabra,1964,1h 27m,Not Rated,6.8, (3.3K),Antonio Margheriti,"Sergio Corbucci, Barbara Steele, Georges Rivière, Margrete Robsahm","A journalist takes a bet that he can spend the night in a haunted castle on All Hallow's Eve. During his stay, he bears witness to the castle's gruesome past coming to life before him, and falls in love with a beautiful female ghost.",Horror
2872.0,Wake in Fright,1971,1h 49m,R,7.5, (16K),Ted Kotcheff,"Donald Pleasence, Gary Bond, Chips Rafferty","After a bad gambling bet, a schoolteacher is marooned in a town full of crazy, drunk, violent men who threaten to make him just as crazy, drunk, and violent.",Horror
2873.0,The Cottage,2008,1h 32m,Unrated,6.1, (14K),Paul Andrew Williams,"Andy Serkis, Reece Shearsmith, Jennifer Ellison",A woman is kidnapped for ransom and brought to a rural English cottage. David and his two henchman find that they have much more to worry about than her crime boss stepdad.,Horror
2874.0,Dust Devil,1992,1h 55m,18,6.2, (6.3K),Richard Stanley,"Robert John Burke, Chelsea Field, Zakes Mokae",A woman on the run from her abusive husband encounters a mysterious hitch-hiker.,Horror
2875.0,The Day of the Triffids,1963,1h 33m,Approved,6.1, (9.5K),Steve Sekely,"Freddie Francis, Howard Keel, Nicole Maurey, Janette Scott","After an unusual meteor shower leaves most of the human population blind, a merchant navy officer must find a way to conquer tall, aggressive plants which are feeding on people and animals.",Horror
2876.0,Body Melt,1993,1h 21m,Not Rated,5.3, (4.3K),Philip Brophy,"Gerard Kennedy, Andrew Daddo, Ian Smith","Residents of peaceful Pebbles Court, Homesville, are being used unknowingly as test experiments for a new 'Body Drug' that causes rapid body decomposition (melting skin etc.) and painful death.",Horror
2877.0,케이프 피어,1962,1h 46m,18,7.7, (34K),J. Lee Thompson,"Gregory Peck, Robert Mitchum, Polly Bergen",A lawyer's family is stalked by a man he once helped put in jail.,Horror
2878.0,Open Water,2003,1h 19m,15,5.8, (58K),Chris Kentis,"Blanchard Ryan, Daniel Travis, Saul Stein",Based on the true story of two scuba divers accidentally stranded in shark infested waters after their tour boat has left.,Horror
2879.0,The Cell,2000,1h 47m,18,6.4, (114K),Tarsem Singh,"Jennifer Lopez, Colton James, Dylan Baker","An F.B.I. Agent persuades a social worker, who is adept with a new experimental technology, to enter the mind of a comatose serial killer in order to learn where he has hidden his latest kidnap victim.",Horror
